TripID,PickupZoneID,DropoffZoneID,PickupDateTime,DistanceKm,FareAmount
1004045,ZONE036,ZONE068,2025-12-21 09:00,15.6,132.38
1004046,ZONE082,ZONE061,2025-12-21 09:57,10.5,97.29
1004047,ZONE004,ZONE069,2025-12-19 15:03,40.6,392.21
1004048,ZONE092,ZONE059,2025-12-19 17:29,10.1,107.65
1004049,ZONE016,ZONE020,2025-12-20 02:58,5.6,54.82
1004050,ZONE013,ZONE033,2025-12-25 09:34,9.4,106.93
1004051,ZONE095,ZONE008,2025-12-24 00:17,37.9,341.21
1004052,ZONE094,ZONE082,2025-12-20 01:39,34.2,312.6
1004053,ZONE100,ZONE069,2025-12-23 19:03,13.8,150.65
1004054,ZONE001,ZONE051,2025-12-19 20:28,49.1,470.82
1004055,ZONE041,ZONE054,2025-12-23 07:15,5.2,51.27
1004056,ZONE035,ZONE089,2025-12-19 21:53,3.7,39.43
1004057,ZONE007,ZONE001,2025-12-24 10:20,10.8,122.54
1004058,ZONE057,ZONE047,2025-12-19 00:00,23.1,254.78
1004059,ZONE049,ZONE096,2025-12-20 11:41,24.8,218.28
1004060,ZONE088,ZONE075,2025-12-21 04:02,4.6,59.21
1004061,ZONE073,ZONE055,2025-12-21 12:18,40.6,381.97
1004062,ZONE028,ZONE090,2025-12-20 06:07,30.6,287.69
1004063,ZONE077,ZONE066,2025-12-20 17:27,43.5,378.63
1004064,ZONE048,ZONE093,2025-12-21 00:27,29.2,291.96
1004065,ZONE049,ZONE092,2025-12-18 22:09,24.2,213.18
1004066,ZONE054,ZONE039,2025-12-24 04:35,22.3,243.26
1004067,ZONE062,ZONE082,2025-12-23 07:02,15.8,174.39
1004068,ZONE043,ZONE074,2025-12-20 18:23,7.6,79.6
1004069,ZONE012,ZONE055,2025-12-18 18:34,18.3,168.18
1004070,ZONE014,ZONE049,2025-12-24 04:44,31.6,360.75
1004071,ZONE003,ZONE081,2025-12-18 18:22,10.4,118.32
1004072,ZONE011,ZONE001,2025-12-20 12:38,27.2,227.53
1004073,ZONE087,ZONE018,2025-12-21 06:09,36.4,393.43
1004074,ZONE057,ZONE077,2025-12-23 17:05,34.3,371.09
1004075,ZONE027,ZONE060,2025-12-25 02:39,10.4,95.04
1004076,ZONE064,ZONE091,2025-12-24 23:24,41.0,431.88
1004077,ZONE073,ZONE013,2025-12-19 18:45,4.8,60.59
1004078,ZONE087,ZONE055,2025-12-20 15:00,32.6,318.44
1004079,ZONE030,ZONE054,2025-12-25 06:01,15.3,143.8
1004080,ZONE013,ZONE066,2025-12-19 10:49,6.6,73.71
1004081,ZONE004,ZONE077,2025-12-23 16:09,29.1,339.01
1004082,ZONE087,ZONE098,2025-12-20 11:23,3.6,33.82
1004083,ZONE058,ZONE096,2025-12-22 22:05,7.6,75.24
1004084,ZONE099,ZONE011,2025-12-20 02:48,22.7,189.39
1004085,ZONE032,ZONE090,2025-12-22 01:34,23.9,231.96
1004086,ZONE038,ZONE036,2025-12-25 15:21,16.3,156.78
1004087,ZONE044,ZONE013,2025-12-24 00:51,12.9,152.71
1004088,ZONE047,ZONE006,2025-12-23 04:56,9.6,89.93
1004089,ZONE048,ZONE001,2025-12-23 09:13,44.5,510.98
1004090,ZONE082,ZONE028,2025-12-25 08:34,44.4,526.13
1004091,ZONE009,ZONE026,2025-12-19 00:59,37.3,308.57
1004092,ZONE081,ZONE093,2025-12-23 11:20,46.5,521.09
1004093,ZONE061,ZONE059,2025-12-24 01:19,10.0,110.89
1004094,ZONE084,ZONE005,2025-12-23 02:06,26.1,282.42
1004095,ZONE064,ZONE013,2025-12-23 19:13,40.4,413.99
1004096,ZONE035,ZONE016,2025-12-22 18:52,12.3,105.65
1004097,ZONE070,ZONE022,2025-12-24 05:52,40.3,385.36
1004098,ZONE066,ZONE033,2025-12-19 23:01,3.7,45.09
1004099,ZONE048,ZONE080,2025-12-23 15:48,44.6,490.32
1004100,ZONE053,ZONE087,2025-12-24 09:26,44.3,524.95
1004101,ZONE069,ZONE021,2025-12-19 09:59,40.8,488.27
1004102,ZONE020,ZONE080,2025-12-22 02:30,33.5,359.62
1004103,ZONE027,ZONE018,2025-12-22 13:02,32.2,363.77
1004104,ZONE059,ZONE093,2025-12-20 06:20,14.7,139.48
1004105,ZONE017,ZONE027,2025-12-23 16:16,7.6,80.09
1004106,ZONE026,ZONE071,2025-12-22 01:37,2.1,22.85
1004107,ZONE010,ZONE021,2025-12-21 19:38,28.3,277.33
1004108,ZONE059,ZONE004,2025-12-24 02:23,42.0,489.28
1004109,ZONE002,ZONE085,2025-12-20 04:31,29.2,314.28
1004110,ZONE032,ZONE095,2025-12-23 20:01,49.3,538.4
1004111,ZONE049,ZONE072,2025-12-20 08:53,44.6,441.63
1004112,ZONE039,ZONE043,2025-12-20 01:06,35.9,384.31
1004113,ZONE032,ZONE010,2025-12-23 02:16,13.5,117.31
1004114,ZONE073,ZONE098,2025-12-24 08:40,14.1,171.17
1004115,ZONE083,ZONE047,2025-12-21 22:00,39.6,373.66
1004116,ZONE024,ZONE099,2025-12-25 03:23,27.2,232.42
1004117,ZONE025,ZONE100,2025-12-21 02:53,33.1,307.61
1004118,ZONE072,ZONE064,2025-12-23 03:41,4.9,60.1
1004119,ZONE072,ZONE024,2025-12-21 12:44,1.2,15.15
1004120,ZONE045,ZONE030,2025-12-23 06:57,16.4,153.63
1004121,ZONE070,ZONE099,2025-12-20 21:29,16.2,149.66
1004122,ZONE093,ZONE085,2025-12-25 06:51,41.9,417.59
1004123,ZONE007,ZONE080,2025-12-19 19:25,33.9,292.21
1004124,ZONE017,ZONE042,2025-12-18 19:03,42.7,405.96
1004125,ZONE014,ZONE022,2025-12-23 07:12,27.1,239.0
1004126,ZONE058,ZONE033,2025-12-25 03:41,2.6,30.63
1004127,ZONE084,ZONE052,2025-12-23 23:20,22.1,246.03
1004128,ZONE095,ZONE077,2025-12-21 14:00,35.4,390.49
1004129,ZONE044,ZONE092,2025-12-18 23:17,25.8,276.39
1004130,ZONE090,ZONE091,2025-12-19 00:12,9.0,89.06
1004131,ZONE074,ZONE001,2025-12-21 22:45,15.7,141.97
1004132,ZONE043,ZONE010,2025-12-24 14:45,45.5,428.56
1004133,ZONE072,ZONE053,2025-12-22 18:31,17.3,158.39
1004134,ZONE062,ZONE025,2025-12-25 13:53,31.1,334.06
1004135,ZONE081,ZONE021,2025-12-24 08:51,6.1,63.33
1004136,ZONE041,ZONE032,2025-12-23 00:09,10.2,102.5
1004137,ZONE040,ZONE046,2025-12-24 23:14,21.1,231.66
1004138,ZONE073,ZONE086,2025-12-21 07:24,12.9,131.28
1004139,ZONE056,ZONE047,2025-12-24 10:36,10.6,128.84
1004140,ZONE073,ZONE052,2025-12-20 05:40,49.5,585.94
1004141,ZONE068,ZONE013,2025-12-24 21:22,39.1,396.9
1004142,ZONE016,ZONE048,2025-12-24 11:11,23.4,228.97
1004143,ZONE068,ZONE010,2025-12-23 05:57,34.2,389.53
1004144,ZONE076,ZONE015,2025-12-23 19:58,10.5,93.45
1004145,ZONE090,ZONE075,2025-12-24 07:05,28.6,342.68
1004146,ZONE039,ZONE006,2025-12-20 01:09,15.6,161.71
1004147,ZONE019,ZONE022,2025-12-21 11:50,28.9,326.1
1004148,ZONE047,ZONE092,2025-12-19 11:19,36.2,384.55
1004149,ZONE089,ZONE077,2025-12-24 08:39,7.8,87.82
1004150,ZONE063,ZONE083,2025-12-25 06:35,16.7,180.81
1004151,ZONE069,ZONE090,2025-12-20 14:57,6.5,81.98
1004152,ZONE086,ZONE052,2025-12-19 09:59,36.9,330.43
1004153,ZONE058,ZONE005,2025-12-19 05:25,35.7,426.2
1004154,ZONE068,ZONE040,2025-12-24 17:07,30.9,368.09
1004155,ZONE055,ZONE010,2025-12-21 16:04,43.8,396.67
1004156,ZONE094,ZONE082,2025-12-22 23:43,23.3,241.8
1004157,ZONE025,ZONE039,2025-12-21 10:23,26.1,240.05
1004158,ZONE066,ZONE091,2025-12-23 00:54,19.7,191.23
1004159,ZONE048,ZONE089,2025-12-22 11:31,32.6,385.56
1004160,ZONE016,ZONE023,2025-12-21 11:44,17.5,163.97
1004161,ZONE069,ZONE007,2025-12-25 15:58,2.5,27.39
1004162,ZONE030,ZONE027,2025-12-19 16:09,20.9,207.59
1004163,ZONE068,ZONE001,2025-12-22 02:01,5.3,51.51
1004164,ZONE053,ZONE088,2025-12-25 10:52,29.8,268.57
1004165,ZONE050,ZONE010,2025-12-19 01:18,40.1,450.12
1004166,ZONE066,ZONE061,2025-12-20 18:57,33.5,360.72
1004167,ZONE008,ZONE070,2025-12-24 15:53,17.5,179.5
1004168,ZONE053,ZONE098,2025-12-24 14:34,40.8,429.3
1004169,ZONE020,ZONE021,2025-12-20 18:44,48.0,424.42
1004170,ZONE036,ZONE005,2025-12-21 04:56,13.4,123.46
1004171,ZONE096,ZONE069,2025-12-19 05:55,17.3,158.96
1004172,ZONE056,ZONE001,2025-12-18 16:35,21.0,229.91
1004173,ZONE078,ZONE093,2025-12-23 03:54,19.8,214.52
1004174,ZONE100,ZONE095,2025-12-19 10:39,4.0,40.15
1004175,ZONE075,ZONE062,2025-12-20 23:33,2.5,28.69
1004176,ZONE040,ZONE015,2025-12-21 22:46,37.0,383.95
1004177,ZONE066,ZONE055,2025-12-20 04:31,24.0,202.53
1004178,ZONE006,ZONE018,2025-12-24 00:18,48.5,584.56
1004179,ZONE019,ZONE043,2025-12-19 18:45,13.2,147.3
1004180,ZONE046,ZONE094,2025-12-19 21:24,27.1,283.87
1004181,ZONE004,ZONE005,2025-12-20 23:34,39.7,371.36
1004182,ZONE028,ZONE016,2025-12-23 14:10,8.8,91.24
1004183,ZONE079,ZONE100,2025-12-20 19:27,34.4,355.69
1004184,ZONE058,ZONE030,2025-12-20 19:13,1.4,18.8
1004185,ZONE097,ZONE077,2025-12-19 07:42,42.4,351.98
1004186,ZONE008,ZONE076,2025-12-22 11:03,40.7,332.36
1004187,ZONE004,ZONE009,2025-12-18 16:46,41.6,407.29
1004188,ZONE061,ZONE099,2025-12-20 03:49,36.8,363.77
1004189,ZONE059,ZONE038,2025-12-20 00:34,41.1,381.46
1004190,ZONE053,ZONE079,2025-12-25 15:34,33.0,399.09
1004191,ZONE035,ZONE079,2025-12-19 23:52,36.7,361.0
1004192,ZONE061,ZONE046,2025-12-24 22:01,21.6,210.05
1004193,ZONE057,ZONE037,2025-12-20 04:57,45.3,529.62
1004194,ZONE032,ZONE036,2025-12-25 08:07,35.0,290.22
1004195,ZONE038,ZONE037,2025-12-19 02:44,5.1,63.67
1004196,ZONE015,ZONE081,2025-12-22 09:38,1.3,17.28
1004197,ZONE066,ZONE019,2025-12-21 05:09,16.2,189.94
1004198,ZONE051,ZONE023,2025-12-23 06:20,21.6,217.94
1004199,ZONE089,ZONE012,2025-12-20 16:23,7.2,68.82
1004200,ZONE008,ZONE079,2025-12-22 02:57,3.5,42.24
1004201,ZONE061,ZONE082,2025-12-21 19:02,25.9,258.99
1004202,ZONE068,ZONE052,2025-12-25 03:08,44.4,404.59
1004203,ZONE024,ZONE080,2025-12-20 13:19,22.5,208.93
1004204,ZONE002,ZONE100,2025-12-20 23:52,30.1,345.82
1004205,ZONE051,ZONE068,2025-12-23 05:01,12.2,120.93
1004206,ZONE051,ZONE011,2025-12-20 04:59,44.3,389.86
1004207,ZONE040,ZONE005,2025-12-19 06:53,11.6,114.93
1004208,ZONE024,ZONE064,2025-12-19 18:15,23.4,265.06
1004209,ZONE012,ZONE051,2025-12-20 08:05,5.0,55.59
1004210,ZONE025,ZONE018,2025-12-21 13:48,49.6,537.68
1004211,ZONE074,ZONE040,2025-12-24 12:19,40.0,345.63
1004212,ZONE018,ZONE088,2025-12-25 04:33,7.3,63.54
1004213,ZONE020,ZONE046,2025-12-19 07:26,40.2,348.31
1004214,ZONE057,ZONE005,2025-12-21 21:52,23.2,234.11
1004215,ZONE100,ZONE050,2025-12-20 07:21,32.0,371.13
1004216,ZONE036,ZONE083,2025-12-24 00:01,37.9,413.83
1004217,ZONE039,ZONE038,2025-12-24 08:52,6.3,59.45
1004218,ZONE052,ZONE098,2025-12-19 15:36,24.5,266.32
1004219,ZONE032,ZONE029,2025-12-25 04:41,9.2,99.51
1004220,ZONE031,ZONE081,2025-12-24 10:51,1.3,20.33
1004221,ZONE002,ZONE069,2025-12-23 02:13,29.9,263.27
1004222,ZONE028,ZONE014,2025-12-19 04:06,40.3,482.45
1004223,ZONE094,ZONE060,2025-12-23 06:26,47.7,416.87
1004224,ZONE042,ZONE088,2025-12-23 06:25,45.3,382.83
1004225,ZONE069,ZONE057,2025-12-24 20:29,39.8,388.5
1004226,ZONE023,ZONE010,2025-12-19 18:09,17.1,186.86
1004227,ZONE088,ZONE048,2025-12-23 13:35,1.9,26.14
1004228,ZONE032,ZONE008,2025-12-24 00:34,15.7,163.72
1004229,ZONE042,ZONE007,2025-12-19 06:30,22.5,232.46
1004230,ZONE042,ZONE061,2025-12-18 21:20,14.6,129.27
1004231,ZONE058,ZONE090,2025-12-24 20:14,6.1,69.38
1004232,ZONE097,ZONE042,2025-12-23 18:01,24.9,221.61
1004233,ZONE010,ZONE031,2025-12-22 07:05,35.4,426.2
1004234,ZONE080,ZONE077,2025-12-21 16:56,25.1,295.42
1004235,ZONE079,ZONE016,2025-12-22 05:00,8.8,79.32
1004236,ZONE067,ZONE077,2025-12-24 08:34,13.8,153.05
1004237,ZONE058,ZONE092,2025-12-24 23:04,48.6,566.27
1004238,ZONE041,ZONE045,2025-12-23 01:43,31.2,315.5
1004239,ZONE037,ZONE070,2025-12-22 06:31,29.5,355.81
1004240,ZONE080,ZONE023,2025-12-25 02:36,3.7,43.45
1004241,ZONE077,ZONE013,2025-12-23 07:36,47.6,454.92
1004242,ZONE019,ZONE078,2025-12-22 12:26,45.1,517.83
1004243,ZONE025,ZONE003,2025-12-21 09:50,18.5,218.74
1004244,ZONE080,ZONE064,2025-12-22 14:20,12.2,148.24
1004245,ZONE006,ZONE003,2025-12-24 04:13,7.6,82.3
1004246,ZONE086,ZONE022,2025-12-23 02:39,45.9,515.36
1004247,ZONE044,ZONE041,2025-12-22 14:39,49.1,484.37
1004248,ZONE068,ZONE003,2025-12-20 05:49,1.8,19.46
1004249,ZONE075,ZONE029,2025-12-23 23:07,23.4,270.03
1004250,ZONE032,ZONE072,2025-12-19 21:58,37.4,390.07
1004251,ZONE079,ZONE013,2025-12-20 19:39,40.6,404.31
1004252,ZONE041,ZONE081,2025-12-25 06:11,15.4,158.85
1004253,ZONE052,ZONE093,2025-12-22 18:11,13.9,155.56
1004254,ZONE084,ZONE007,2025-12-22 13:41,14.9,130.16
1004255,ZONE018,ZONE035,2025-12-19 07:21,8.4,72.73
1004256,ZONE014,ZONE038,2025-12-20 00:11,40.3,415.93
1004257,ZONE080,ZONE020,2025-12-19 04:43,30.4,346.48
1004258,ZONE090,ZONE077,2025-12-25 15:52,47.5,525.35
1004259,ZONE066,ZONE058,2025-12-21 17:06,38.2,367.92
1004260,ZONE081,ZONE066,2025-12-21 19:04,30.7,339.92
1004261,ZONE059,ZONE044,2025-12-23 04:40,12.3,113.28
1004262,ZONE064,ZONE046,2025-12-24 16:21,48.7,498.11
1004263,ZONE092,ZONE078,2025-12-22 01:48,22.9,276.91
1004264,ZONE050,ZONE043,2025-12-22 18:59,20.3,191.67
1004265,ZONE008,ZONE064,2025-12-21 06:26,18.8,160.63
1004266,ZONE086,ZONE050,2025-12-23 07:26,9.9,105.64
1004267,ZONE074,ZONE100,2025-12-20 18:25,20.7,190.96
1004268,ZONE012,ZONE047,2025-12-22 11:51,31.2,348.15
1004269,ZONE053,ZONE028,2025-12-19 17:09,17.1,141.95
1004270,ZONE054,ZONE035,2025-12-20 22:09,19.9,199.55
1004271,ZONE064,ZONE003,2025-12-19 18:44,34.5,305.63
1004272,ZONE075,ZONE026,2025-12-19 11:58,35.9,297.15
1004273,ZONE089,ZONE016,2025-12-20 08:12,9.2,98.25
1004274,ZONE092,ZONE096,2025-12-25 11:55,12.1,132.52
1004275,ZONE027,ZONE049,2025-12-20 23:55,36.0,412.3
1004276,ZONE081,ZONE041,2025-12-23 01:46,28.6,252.25
1004277,ZONE078,ZONE093,2025-12-21 02:17,4.5,58.58
1004278,ZONE004,ZONE090,2025-12-22 17:41,30.0,332.93
1004279,ZONE098,ZONE009,2025-12-22 17:51,28.9,326.37
1004280,ZONE099,ZONE064,2025-12-21 21:10,5.4,54.66
1004281,ZONE032,ZONE081,2025-12-18 21:24,4.0,43.03
1004282,ZONE015,ZONE093,2025-12-24 11:25,5.3,55.14
1004283,ZONE071,ZONE034,2025-12-21 17:01,7.2,73.76
1004284,ZONE028,ZONE042,2025-12-23 03:04,18.4,157.59
1004285,ZONE020,ZONE096,2025-12-20 23:28,12.8,113.47
1004286,ZONE040,ZONE058,2025-12-19 15:36,38.7,370.49
1004287,ZONE079,ZONE050,2025-12-24 20:54,23.2,218.06
1004288,ZONE085,ZONE055,2025-12-24 13:01,17.3,154.09
1004289,ZONE059,ZONE025,2025-12-21 00:37,5.7,56.35
1004290,ZONE079,ZONE052,2025-12-22 21:04,37.1,345.33
1004291,ZONE054,ZONE068,2025-12-24 01:40,18.4,152.6
1004292,ZONE062,ZONE028,2025-12-20 00:03,15.6,170.74
1004293,ZONE072,ZONE046,2025-12-23 10:17,30.3,286.89
1004294,ZONE019,ZONE045,2025-12-19 00:24,17.3,167.34
1004295,ZONE053,ZONE082,2025-12-25 12:09,16.7,187.15
1004296,ZONE041,ZONE031,2025-12-21 16:48,17.8,193.68
1004297,ZONE005,ZONE028,2025-12-20 21:22,3.1,32.35
1004298,ZONE041,ZONE062,2025-12-24 07:22,17.6,204.93
1004299,ZONE080,ZONE078,2025-12-22 00:42,30.6,337.98
1004300,ZONE075,ZONE052,2025-12-21 08:25,40.6,374.13
1004301,ZONE075,ZONE046,2025-12-21 22:33,24.1,276.27
1004302,ZONE017,ZONE062,2025-12-22 01:49,18.0,196.71
1004303,ZONE014,ZONE012,2025-12-23 19:06,46.3,470.19
1004304,ZONE011,ZONE043,2025-12-20 03:07,42.9,392.37
1004305,ZONE093,ZONE057,2025-12-24 22:49,4.5,53.69
1004306,ZONE034,ZONE030,2025-12-18 23:34,2.2,24.62
1004307,ZONE061,ZONE079,2025-12-21 14:18,45.8,447.71
1004308,ZONE022,ZONE084,2025-12-23 23:26,23.4,225.23
1004309,ZONE098,ZONE100,2025-12-21 07:16,14.5,152.58
1004310,ZONE094,ZONE063,2025-12-19 03:33,15.0,178.91
1004311,ZONE016,ZONE046,2025-12-22 06:45,4.1,42.5
1004312,ZONE085,ZONE097,2025-12-19 14:02,14.8,179.07
1004313,ZONE020,ZONE062,2025-12-20 13:20,29.3,326.7
1004314,ZONE022,ZONE100,2025-12-24 09:37,40.8,449.04
1004315,ZONE074,ZONE015,2025-12-23 02:05,21.9,207.35
1004316,ZONE071,ZONE057,2025-12-22 07:33,14.5,152.38
1004317,ZONE095,ZONE036,2025-12-20 09:28,14.9,133.61
1004318,ZONE080,ZONE021,2025-12-21 05:44,19.7,178.59
1004319,ZONE057,ZONE010,2025-12-23 17:14,19.2,181.78
1004320,ZONE070,ZONE061,2025-12-24 00:30,3.8,50.46
1004321,ZONE026,ZONE075,2025-12-20 00:46,20.0,202.5
1004322,ZONE046,ZONE089,2025-12-19 07:39,42.3,347.81
1004323,ZONE060,ZONE095,2025-12-23 15:24,39.0,412.74
1004324,ZONE051,ZONE073,2025-12-22 19:53,39.8,477.87
1004325,ZONE071,ZONE033,2025-12-20 00:06,38.4,331.92
1004326,ZONE089,ZONE015,2025-12-20 13:53,16.6,176.69
1004327,ZONE082,ZONE038,2025-12-23 08:36,36.8,436.96
1004328,ZONE041,ZONE001,2025-12-20 05:32,20.7,198.65
1004329,ZONE007,ZONE041,2025-12-23 01:00,33.6,315.89
1004330,ZONE091,ZONE002,2025-12-19 06:04,49.2,415.57
1004331,ZONE049,ZONE029,2025-12-24 23:51,36.7,421.38
1004332,ZONE084,ZONE037,2025-12-20 17:26,8.8,108.66
1004333,ZONE049,ZONE063,2025-12-21 14:26,45.5,427.71
1004334,ZONE065,ZONE056,2025-12-23 09:23,29.2,311.87
1004335,ZONE096,ZONE047,2025-12-20 15:10,37.0,323.99
1004336,ZONE005,ZONE040,2025-12-21 12:45,21.4,192.14
1004337,ZONE043,ZONE075,2025-12-24 01:52,10.9,105.95
1004338,ZONE100,ZONE074,2025-12-19 22:13,8.1,80.55
1004339,ZONE069,ZONE054,2025-12-19 19:37,13.4,118.06
1004340,ZONE019,ZONE081,2025-12-19 18:47,33.9,327.67
1004341,ZONE061,ZONE059,2025-12-24 18:44,1.8,23.94
1004342,ZONE068,ZONE044,2025-12-20 08:33,20.2,210.96
1004343,ZONE017,ZONE063,2025-12-24 10:11,22.3,264.85
1004344,ZONE099,ZONE100,2025-12-19 09:13,34.4,304.96
1004345,ZONE063,ZONE068,2025-12-20 16:06,18.7,155.93
1004346,ZONE074,ZONE032,2025-12-18 17:17,8.5,90.7
1004347,ZONE071,ZONE003,2025-12-22 19:09,9.3,98.63
1004348,ZONE088,ZONE006,2025-12-19 17:03,28.5,263.0
1004349,ZONE078,ZONE013,2025-12-24 20:40,25.6,302.82
1004350,ZONE100,ZONE012,2025-12-21 21:49,17.9,153.57
1004351,ZONE095,ZONE100,2025-12-24 16:41,23.3,224.3
1004352,ZONE004,ZONE060,2025-12-21 21:15,36.7,307.61
1004353,ZONE037,ZONE044,2025-12-20 16:51,3.4,37.38
1004354,ZONE091,ZONE001,2025-12-18 21:53,48.2,412.7
1004355,ZONE045,ZONE097,2025-12-22 15:47,36.4,312.37
1004356,ZONE097,ZONE063,2025-12-23 19:26,23.7,266.33
1004357,ZONE047,ZONE036,2025-12-20 07:23,26.1,265.14
1004358,ZONE028,ZONE042,2025-12-20 18:45,41.1,442.94
1004359,ZONE021,ZONE085,2025-12-25 07:29,1.1,14.34
1004360,ZONE055,ZONE026,2025-12-22 13:01,40.3,377.59
1004361,ZONE053,ZONE094,2025-12-18 23:14,3.3,39.86
1004362,ZONE079,ZONE099,2025-12-20 04:56,6.1,54.88
1004363,ZONE032,ZONE003,2025-12-20 13:45,39.2,441.85
1004364,ZONE082,ZONE026,2025-12-19 03:26,0.8,12.09
1004365,ZONE017,ZONE025,2025-12-19 18:00,29.1,249.29
1004366,ZONE065,ZONE079,2025-12-24 01:32,35.0,376.14
1004367,ZONE078,ZONE055,2025-12-23 07:05,46.9,530.14
1004368,ZONE014,ZONE040,2025-12-24 04:31,31.9,280.15
1004369,ZONE027,ZONE040,2025-12-19 15:56,17.8,157.97
1004370,ZONE051,ZONE057,2025-12-19 02:56,11.2,115.09
1004371,ZONE070,ZONE078,2025-12-25 12:04,26.2,266.86
1004372,ZONE057,ZONE054,2025-12-22 15:28,22.1,228.97
1004373,ZONE025,ZONE056,2025-12-20 10:55,41.1,485.19
1004374,ZONE052,ZONE043,2025-12-21 22:06,45.0,534.55
1004375,ZONE043,ZONE015,2025-12-24 07:43,23.1,270.97
1004376,ZONE075,ZONE001,2025-12-23 14:08,11.9,129.02
1004377,ZONE075,ZONE075,2025-12-23 11:16,16.0,157.88
1004378,ZONE078,ZONE028,2025-12-22 05:28,49.5,554.04
1004379,ZONE072,ZONE011,2025-12-24 11:18,12.7,139.28
1004380,ZONE029,ZONE001,2025-12-19 23:35,49.6,523.39
1004381,ZONE078,ZONE065,2025-12-21 17:01,14.3,139.23
1004382,ZONE073,ZONE094,2025-12-19 16:51,11.2,107.51
1004383,ZONE036,ZONE009,2025-12-21 16:42,28.7,321.76
1004384,ZONE089,ZONE093,2025-12-19 14:59,45.9,425.43
1004385,ZONE023,ZONE052,2025-12-19 10:05,2.7,33.63
1004386,ZONE029,ZONE065,2025-12-24 22:19,50.0,528.48
1004387,ZONE057,ZONE043,2025-12-22 19:30,11.4,120.67
1004388,ZONE071,ZONE093,2025-12-25 03:25,32.3,274.44
1004389,ZONE047,ZONE068,2025-12-23 18:41,39.1,385.57
1004390,ZONE051,ZONE091,2025-12-21 14:42,24.3,263.28
1004391,ZONE031,ZONE034,2025-12-24 01:15,5.5,61.2
1004392,ZONE033,ZONE080,2025-12-20 11:04,0.7,12.28
1004393,ZONE076,ZONE028,2025-12-19 21:53,33.6,389.14
1004394,ZONE077,ZONE031,2025-12-21 10:51,43.0,421.09
1004395,ZONE099,ZONE018,2025-12-23 09:13,35.0,291.95
1004396,ZONE021,ZONE075,2025-12-24 08:46,18.0,187.66
1004397,ZONE035,ZONE067,2025-12-20 01:47,36.6,427.77
1004398,ZONE076,ZONE095,2025-12-22 06:24,34.5,397.9
1004399,ZONE025,ZONE017,2025-12-22 02:34,20.8,212.37
1004400,ZONE047,ZONE014,2025-12-20 12:57,32.3,340.78
1004401,ZONE013,ZONE008,2025-12-25 02:46,36.2,387.41
1004402,ZONE028,ZONE039,2025-12-19 22:06,23.5,260.2
1004403,ZONE028,ZONE015,2025-12-20 05:54,44.9,384.82
1004404,ZONE048,ZONE056,2025-12-18 21:35,15.3,128.46
1004405,ZONE078,ZONE002,2025-12-22 15:53,17.5,209.59
1004406,ZONE039,ZONE023,2025-12-23 12:51,40.7,437.15
1004407,ZONE057,ZONE080,2025-12-22 07:45,25.3,237.99
1004408,ZONE065,ZONE061,2025-12-19 16:09,29.3,282.18
1004409,ZONE090,ZONE036,2025-12-23 16:39,6.7,77.89
1004410,ZONE003,ZONE082,2025-12-21 08:27,20.0,203.67
1004411,ZONE096,ZONE080,2025-12-20 09:32,1.7,23.74
1004412,ZONE076,ZONE064,2025-12-24 10:55,44.8,384.2
1004413,ZONE006,ZONE094,2025-12-23 16:47,8.9,80.24
1004414,ZONE051,ZONE018,2025-12-19 08:03,11.3,135.39
1004415,ZONE066,ZONE092,2025-12-25 09:30,38.4,424.26
1004416,ZONE056,ZONE061,2025-12-24 11:05,21.3,232.27
1004417,ZONE054,ZONE047,2025-12-19 18:23,40.3,394.48
1004418,ZONE035,ZONE083,2025-12-21 16:27,18.7,196.16
1004419,ZONE060,ZONE086,2025-12-20 23:22,45.2,535.16
1004420,ZONE061,ZONE049,2025-12-21 15:33,3.3,32.03
1004421,ZONE100,ZONE081,2025-12-20 14:49,4.5,56.02
1004422,ZONE070,ZONE058,2025-12-23 04:26,37.1,328.97
1004423,ZONE076,ZONE016,2025-12-24 14:38,8.5,83.46
1004424,ZONE070,ZONE097,2025-12-19 05:52,41.3,453.77
1004425,ZONE067,ZONE084,2025-12-22 00:31,29.0,351.33
1004426,ZONE094,ZONE010,2025-12-25 08:01,43.9,431.15
1004427,ZONE017,ZONE054,2025-12-21 23:32,21.9,187.02
1004428,ZONE041,ZONE070,2025-12-21 12:03,4.1,48.09
1004429,ZONE008,ZONE068,2025-12-22 17:19,8.1,73.69
1004430,ZONE070,ZONE019,2025-12-20 08:04,46.7,389.39
1004431,ZONE047,ZONE059,2025-12-19 00:25,24.8,276.58
1004432,ZONE079,ZONE094,2025-12-24 13:23,31.3,316.01
1004433,ZONE071,ZONE074,2025-12-24 03:12,13.4,161.49
1004434,ZONE077,ZONE088,2025-12-24 08:36,27.6,231.98
1004435,ZONE028,ZONE018,2025-12-24 06:28,20.9,236.65
1004436,ZONE093,ZONE032,2025-12-20 03:11,1.7,25.31
1004437,ZONE072,ZONE032,2025-12-22 22:55,6.8,62.07
1004438,ZONE012,ZONE077,2025-12-25 08:04,11.9,100.32
1004439,ZONE023,ZONE040,2025-12-20 14:40,34.8,365.65
1004440,ZONE046,ZONE021,2025-12-23 18:28,26.9,247.24
1004441,ZONE071,ZONE051,2025-12-24 03:39,8.6,106.3
1004442,ZONE011,ZONE005,2025-12-25 03:44,6.7,78.92
